1,708.000000,60.000000,0,0,0,0.000000,0.000000
2,708.000000,60.150000,0,0,0,0.000000,0.150000
3,708.000000,60.448500,0,0,0,0.000000,0.298500
4,708.000000,60.894015,0,0,0,0.000000,0.445515
5,708.000000,61.485075,0,0,0,0.000000,0.591060
6,708.000000,62.000000,1,0,0,0.000000,0.735149
7,708.000000,59.000000,1,0,0,0.000000,0.659776
8,708.000000,56.055000,1,1,0,0.000000,-2.945000
9,708.000000,53.164450,1,1,0,0.000000,-2.890550
10,707.901000,50.327806,1,1,0,-0.099000,-2.836644
11,707.703990,47.544527,1,1,0,-0.197010,-2.783278
12,707.409950,44.814082,1,1,0,-0.294040,-2.730445
13,707.019851,42.135941,1,1,0,-0.390100,-2.678141
14,706.534652,39.509582,0,1,0,-0.485199,-2.626359
15,706.000000,36.934486,0,1,0,-0.579347,-2.575096
16,706.000000,34.535141,1,0,0,-0.628306,-2.399345
17,707.500000,31.900000,1,0,1,-0.099000,-2.225351
18,708.985000,34.000000,0,0,1,1.485000,-2.583790
19,710.554150,36.104000,0,0,1,1.569150,2.104000
20,712.206609,38.336960,0,0,1,1.652459,2.232960
21,713.941542,40.697590,0,0,1,1.734934,2.360630
22,715.758127,43.184614,0,0,1,1.816585,2.487024
23,717.655546,45.796768,0,0,0,1.897419,2.612154
24,719.632990,48.532801,0,0,0,1.977445,2.736032
25,721.590660,51.391473,0,1,0,1.957670,2.858672
26,723.528754,54.371558,0,1,0,1.938093,2.980085
27,725.348466,57.471842,0,1,0,1.819712,3.100284
28,727.050982,60.691124,0,1,0,1.702515,3.219282
29,728.637472,64.028213,0,1,0,1.586490,3.337089
30,730.109097,67.481931,0,1,0,1.471625,3.453718
31,731.467006,71.051111,0,1,0,1.357909,3.569181
32,732.712336,74.734600,0,1,0,1.245330,3.683489
33,733.846213,78.531254,0,1,0,1.133877,3.796654
34,734.869751,82.439942,0,1,0,1.023538,3.908687
35,735.784053,86.459542,0,1,0,0.914302,4.019601
36,736.590212,90.588947,0,1,0,0.806159,4.129405
37,737.289310,94.827057,0,1,0,0.699098,4.238111
38,737.882417,99.172787,0,1,0,0.593107,4.345729
39,738.370593,103.625059,0,1,0,0.488176,4.452272
40,738.754887,108.182808,0,1,0,0.384294,4.557749
41,739.036338,112.844980,0,1,0,0.281451,4.662172
42,739.215975,117.610530,0,1,0,0.179637,4.765550
43,739.294815,122.478425,0,1,0,0.078840,4.867895
44,739.273867,127.447641,0,1,0,-0.020948,4.969216
45,739.154128,132.517164,0,1,0,-0.119739,5.069524
46,738.936587,137.685993,0,1,0,-0.217541,5.168828
47,738.622221,142.953133,0,1,0,-0.314366,5.267140
48,738.211999,148.317602,0,1,0,-0.410222,5.364469
49,737.706879,153.778426,0,1,0,-0.505120,5.460824
50,737.107810,159.334641,0,1,0,-0.599069,5.556216
51,736.415732,164.985295,0,1,0,-0.692078,5.650654
52,735.631575,170.729442,0,1,0,-0.784157,5.744147
53,734.756259,176.566147,0,1,0,-0.875316,5.836706
54,733.790696,182.494486,0,0,0,-0.965563,5.928339
55,732.735789,188.513541,0,0,0,-1.054907,6.019055
56,731.691432,194.622406,0,0,0,-1.044358,6.108865
57,730.657517,200.820182,0,0,0,-1.033914,6.197776
58,729.633942,207.105980,0,0,1,-1.023575,6.285798
59,728.620603,213.478920,0,0,1,-1.013339,6.372940
60,727.716397,219.938131,0,0,1,-0.904206,6.459211
61,726.920233,226.482750,0,0,1,-0.796164,6.544619
62,726.231030,233.111922,0,0,1,-0.689202,6.629173
63,725.647720,239.824803,0,0,1,-0.583310,6.712881
64,725.169243,246.620555,0,0,1,-0.478477,6.795752
65,724.794550,253.498349,0,0,1,-0.374692,6.877794
66,724.522605,260.457366,0,0,1,-0.271946,6.959017
67,724.352379,267.496792,0,0,1,-0.170226,7.039426
68,724.282855,274.615824,0,0,1,-0.069524,7.119032
69,724.313027,281.813666,0,0,1,0.030171,7.197842
70,724.441896,289.089529,0,0,1,0.128870,7.275863
71,724.668477,296.442634,0,0,1,0.226581,7.353105
72,724.991793,303.872208,0,0,1,0.323315,7.429574
73,725.410875,311.377486,0,0,1,0.419082,7.505278
74,725.924766,318.957711,0,0,1,0.513891,7.580225
75,726.532518,326.612134,0,0,1,0.607752,7.654423
76,727.233193,334.340012,0,0,1,0.700675,7.727879
77,728.025861,342.140612,0,0,1,0.792668,7.800600
78,728.909602,350.013206,0,0,1,0.883741,7.872594
79,729.883506,357.957074,0,0,1,0.973904,7.943868
80,730.946671,365.971503,0,0,1,1.063165,8.014429
81,732.098205,374.055788,0,0,1,1.151533,8.084285
82,733.337223,382.209230,0,0,1,1.239018,8.153442
83,734.662850,390.431138,0,0,1,1.325628,8.221908
84,736.074222,398.720827,0,0,1,1.411371,8.289689
85,737.570480,407.077618,0,0,1,1.496258,8.356792
86,739.150775,415.500842,0,0,1,1.580295,8.423224
87,740.814267,423.989834,0,0,1,1.663492,8.488992
88,742.560124,432.543935,0,0,1,1.745857,8.554102
89,744.387523,441.162496,0,0,1,1.827399,8.618561
90,746.295648,449.844871,0,0,1,1.908125,8.682375
91,748.283691,458.590422,0,0,0,1.988044,8.745551
92,750.350855,467.398518,0,0,0,2.067163,8.808096
93,752.397346,476.268533,0,0,0,2.046491,8.870015
94,754.423373,485.199848,0,0,0,2.026027,8.931315
95,756.429139,494.191849,0,0,0,2.005766,8.992002
96,758.000000,503.243931,0,0,0,1.985709,9.052082
97,758.000000,512.355491,1,1,0,1.555153,9.111561
98,756.500000,519.425936,0,1,0,0.000000,9.170445
99,754.916000,517.371936,0,1,0,-1.584000,-2.054000
100,753.248840,515.488476,0,1,0,-1.667160,-1.883460
