1,684.000000,480.000000,0,0,1,0.000000,0.000000
2,684.000000,480.150000,0,0,1,0.000000,0.150000
3,684.099000,480.448500,0,0,1,0.099000,0.298500
4,684.296010,480.894015,0,0,1,0.197010,0.445515
5,684.590050,481.485075,0,0,1,0.294040,0.591060
6,684.980149,482.220224,0,0,1,0.390100,0.735149
7,685.465348,483.098022,0,0,1,0.485199,0.877798
8,686.044694,484.117042,0,0,1,0.579347,1.019020
9,686.717247,485.275871,0,0,1,0.672553,1.158830
10,687.482075,486.573113,0,0,1,0.764828,1.297241
11,688.338254,488.007381,0,0,1,0.856179,1.434269
12,689.284872,489.577308,0,0,1,0.946617,1.569926
13,690.321023,491.281534,0,0,1,1.036151,1.704227
14,691.445813,493.118719,0,0,1,1.124790,1.837185
15,692.658355,494.000000,0,0,1,1.212542,1.968813
16,694.007271,494.000000,0,0,1,1.348916,1.022468
17,695.491198,494.000000,0,1,1,1.483927,0.150000
18,697.118607,494.062761,0,1,0,1.617588,0.150000
19,698.729741,494.274894,0,1,0,1.611134,0.212133
20,700.225764,494.634906,0,1,0,1.496023,0.360012
21,701.607826,495.141318,0,1,0,1.382063,0.506412
22,702.877068,495.792666,0,1,0,1.269242,0.651348
23,704.034618,496.587500,0,1,0,1.157550,0.794834
24,705.081592,497.524386,0,1,0,1.046974,0.936886
25,706.019096,498.601904,0,1,0,0.937504,1.077517
26,706.848226,499.818646,0,1,0,0.829129,1.216742
27,707.570063,501.173220,0,1,0,0.721838,1.354575
28,708.185683,502.664249,0,1,0,0.615620,1.491029
29,708.696147,504.290367,0,1,0,0.510463,1.626119
30,709.102505,506.050225,0,1,0,0.406359,1.759857
31,709.405800,507.942483,0,1,0,0.303295,1.892259
32,709.607063,509.965820,0,1,0,0.201262,2.023336
33,709.707312,512.118922,0,1,0,0.100250,2.153103
34,709.707559,514.400494,0,1,0,0.000247,2.281572
35,709.608804,516.809250,0,1,0,-0.098755,2.408756
36,709.412036,519.343919,0,1,0,-0.196768,2.534668
37,709.118236,522.003240,0,1,0,-0.293800,2.659322
38,708.728374,524.785969,0,1,0,-0.389862,2.782729
39,708.243411,527.690870,0,1,0,-0.484963,2.904901
40,707.664297,530.716723,0,1,0,-0.579114,3.025852
41,706.991974,533.862316,0,1,0,-0.672323,3.145594
42,706.227375,537.126454,0,1,0,-0.764599,3.264138
43,705.371421,540.507951,0,1,0,-0.855953,3.381496
44,704.425027,544.005632,0,1,0,-0.946394,3.497681
45,703.389097,547.618337,0,1,0,-1.035930,3.612705
46,702.264526,551.344914,0,1,0,-1.124571,3.726578
47,701.052201,555.184226,0,1,0,-1.212325,3.839312
48,699.753000,559.135145,0,1,0,-1.299202,3.950919
49,698.367790,563.196555,0,1,0,-1.385210,4.061410
50,696.897432,566.000000,0,1,0,-1.470358,4.170795
51,695.293278,566.000000,0,1,0,-1.604154,2.925411
52,693.556666,566.000000,0,1,0,-1.736613,0.150000
53,691.688919,566.000000,0,1,0,-1.867746,0.150000
54,689.691350,566.000000,0,1,0,-1.997569,0.150000
55,687.565257,566.000000,0,1,0,-2.126093,0.150000
56,685.311925,566.000000,0,1,0,-2.253332,0.150000
57,682.932626,566.000000,0,1,0,-2.379299,0.150000
58,680.428620,566.000000,0,1,0,-2.504006,0.150000
59,677.801154,566.000000,0,1,0,-2.627466,0.150000
60,675.051462,566.000000,0,1,0,-2.749691,0.150000
